,0,1,2,3,4,5,6,7,8,9,10,11
0,0.247787610619,0.397260273973,0.0,0.0684931506849,0.106844741235,0.140845070423,0.0989399293286,0.567547723935,0.606299212598,0.137724550898,0.153846153846,5
1,0.283185840708,0.520547945205,0.0,0.116438356164,0.143572621035,0.338028169014,0.21554770318,0.494126284875,0.362204724409,0.209580838323,0.215384615385,5
2,0.283185840708,0.438356164384,0.04,0.0958904109589,0.133555926544,0.197183098592,0.16961130742,0.508810572687,0.409448818898,0.191616766467,0.215384615385,5
3,0.58407079646,0.109589041096,0.56,0.0684931506849,0.105175292154,0.225352112676,0.190812720848,0.582232011747,0.330708661417,0.149700598802,0.215384615385,6
4,0.247787610619,0.397260273973,0.0,0.0684931506849,0.106844741235,0.140845070423,0.0989399293286,0.567547723935,0.606299212598,0.137724550898,0.153846153846,5
5,0.247787610619,0.369863013699,0.0,0.0616438356164,0.105175292154,0.169014084507,0.120141342756,0.567547723935,0.606299212598,0.137724550898,0.153846153846,5
6,0.29203539823,0.328767123288,0.06,0.0479452054795,0.0951585976628,0.197183098592,0.187279151943,0.464757709251,0.44094488189,0.0778443113772,0.153846153846,5
7,0.238938053097,0.36301369863,0.0,0.0205479452055,0.0884808013356,0.197183098592,0.0530035335689,0.332599118943,0.511811023622,0.0838323353293,0.246153846154,7
8,0.283185840708,0.315068493151,0.02,0.0753424657534,0.10183639399,0.112676056338,0.0424028268551,0.494126284875,0.488188976378,0.14371257485,0.169230769231,7
9,0.256637168142,0.260273972603,0.36,0.356164383562,0.0984974958264,0.225352112676,0.339222614841,0.567547723935,0.48031496063,0.281437125749,0.323076923077,5
10,0.185840707965,0.315068493151,0.08,0.0616438356164,0.141903171953,0.197183098592,0.208480565371,0.428046989721,0.425196850394,0.125748502994,0.123076923077,5
11,0.256637168142,0.260273972603,0.36,0.356164383562,0.0984974958264,0.225352112676,0.339222614841,0.567547723935,0.48031496063,0.281437125749,0.323076923077,5
12,0.0884955752212,0.33904109589,0.0,0.0479452054795,0.128547579299,0.211267605634,0.187279151943,0.310572687225,0.661417322835,0.11377245509,0.230769230769,5
13,0.283185840708,0.335616438356,0.29,0.0479452054795,0.170283806344,0.112676056338,0.0812720848057,0.538179148311,0.409448818898,0.736526946108,0.107692307692,5
14,0.380530973451,0.342465753425,0.18,0.198630136986,0.273789649416,0.718309859155,0.491166077739,0.626284875184,0.330708661417,0.329341317365,0.123076923077,5
15,0.380530973451,0.342465753425,0.19,0.205479452055,0.263772954925,0.704225352113,0.501766784452,0.626284875184,0.338582677165,0.359281437126,0.123076923077,5
16,0.345132743363,0.109589041096,0.56,0.0616438356164,0.133555926544,0.478873239437,0.342756183746,0.501468428781,0.44094488189,0.251497005988,0.323076923077,7
17,0.309734513274,0.301369863014,0.28,0.0547945205479,0.594323873122,0.211267605634,0.17667844523,0.494126284875,0.291338582677,0.568862275449,0.138461538462,5
18,0.247787610619,0.321917808219,0.08,0.239726027397,0.123539232053,0.0704225352113,0.0812720848057,0.538179148311,0.503937007874,0.101796407186,0.0923076923077,4
19,0.29203539823,0.13698630137,0.51,0.0616438356164,0.549248747913,0.225352112676,0.17667844523,0.501468428781,0.236220472441,0.449101796407,0.123076923077,6
20,0.380530973451,0.0684931506849,0.48,0.0616438356164,0.108514190317,0.394366197183,0.190812720848,0.494126284875,0.511811023622,0.119760479042,0.153846153846,6
21,0.265486725664,0.184931506849,0.31,0.0958904109589,0.116861435726,0.30985915493,0.229681978799,0.596916299559,0.614173228346,0.191616766467,0.2,5
22,0.29203539823,0.212328767123,0.21,0.0479452054795,0.156928213689,0.12676056338,0.109540636042,0.479441997063,0.338582677165,0.347305389222,0.169230769231,5
23,0.345132743363,0.253424657534,0.11,0.0958904109589,0.12020033389,0.112676056338,0.21554770318,0.494126284875,0.338582677165,0.119760479042,0.153846153846,5
24,0.203539823009,0.191780821918,0.14,0.102739726027,0.121869782972,0.281690140845,0.120141342756,0.494126284875,0.543307086614,0.179640718563,0.2,6
25,0.150442477876,0.184931506849,0.16,0.0342465753425,0.113522537563,0.140845070423,0.0600706713781,0.398678414097,0.472440944882,0.137724550898,0.138461538462,5
26,0.265486725664,0.198630136986,0.24,0.0616438356164,0.113522537563,0.0422535211268,0.017667844523,0.450073421439,0.425196850394,0.155688622754,0.169230769231,5
27,0.29203539823,0.212328767123,0.21,0.0479452054795,0.156928213689,0.12676056338,0.109540636042,0.479441997063,0.338582677165,0.347305389222,0.169230769231,5
28,0.221238938053,0.404109589041,0.0,0.0684931506849,0.113522537563,0.183098591549,0.102473498233,0.523494860499,0.574803149606,0.131736526946,0.153846153846,5
29,0.283185840708,0.359589041096,0.0,0.0753424657534,0.116861435726,0.0985915492958,0.0353356890459,0.464757709251,0.503937007874,0.155688622754,0.215384615385,6
30,0.185840707965,0.380136986301,0.07,0.102739726027,0.128547579299,0.225352112676,0.268551236749,0.420704845815,0.48031496063,0.125748502994,0.261538461538,5
31,0.203539823009,0.38698630137,0.0,0.109589041096,0.155258764608,0.295774647887,0.109540636042,0.479441997063,0.566929133858,0.14371257485,0.338461538462,6
32,0.327433628319,0.366438356164,0.12,0.0958904109589,0.118530884808,0.197183098592,0.378091872792,0.479441997063,0.338582677165,0.197604790419,0.215384615385,5
33,0.203539823009,0.332191780822,0.12,0.671232876712,0.10183639399,0.549295774648,0.272084805654,0.677679882526,0.55905511811,0.11377245509,0.153846153846,6
34,0.0530973451327,0.13698630137,0.25,0.0616438356164,0.151919866444,0.169014084507,0.155477031802,0.413362701909,0.503937007874,0.131736526946,0.123076923077,5
35,0.283185840708,0.359589041096,0.0,0.315068493151,0.123539232053,0.056338028169,0.0424028268551,0.626284875184,0.51968503937,0.131736526946,0.184615384615,6
36,0.283185840708,0.328767123288,0.14,0.102739726027,0.123539232053,0.0281690140845,0.0318021201413,0.545521292217,0.535433070866,0.161676646707,0.369230769231,6
37,0.309734513274,0.178082191781,0.28,0.0821917808219,0.0901502504174,0.169014084507,0.0848056537102,0.494126284875,0.385826771654,0.239520958084,0.2,7
38,0.0973451327434,0.691780821918,0.09,0.041095890411,0.267111853088,0.0845070422535,0.0459363957597,0.288546255507,0.59842519685,0.0898203592814,0.215384615385,4
39,0.238938053097,0.22602739726,0.36,0.342465753425,0.103505843072,0.154929577465,0.286219081272,0.567547723935,0.464566929134,0.299401197605,0.323076923077,5
40,0.238938053097,0.22602739726,0.36,0.342465753425,0.103505843072,0.154929577465,0.286219081272,0.567547723935,0.464566929134,0.299401197605,0.323076923077,5
41,0.371681415929,0.335616438356,0.3,0.130136986301,0.126878130217,0.225352112676,0.141342756184,0.552863436123,0.409448818898,0.107784431138,0.138461538462,4
42,0.256637168142,0.253424657534,0.2,0.116438356164,0.534223706177,0.0985915492958,0.0282685512367,0.494126284875,0.370078740157,0.341317365269,0.323076923077,6
43,0.309734513274,0.369863013699,0.22,0.0890410958904,0.0951585976628,0.112676056338,0.0600706713781,0.494126284875,0.44094488189,0.520958083832,0.292307692308,5
44,0.194690265487,0.376712328767,0.02,0.0616438356164,0.0634390651085,0.056338028169,0.017667844523,0.450073421439,0.582677165354,0.11377245509,0.169230769231,5
45,0.0,0.27397260274,0.15,0.0821917808219,0.0701168614357,0.0985915492958,0.208480565371,0.24449339207,0.913385826772,0.137724550898,0.723076923077,4
46,0.274336283186,0.558219178082,0.43,0.0890410958904,0.170283806344,0.295774647887,0.381625441696,0.508810572687,0.40157480315,0.239520958084,0.123076923077,5
47,0.362831858407,0.116438356164,0.52,0.0479452054795,0.168614357262,0.154929577465,0.109540636042,0.501468428781,0.40157480315,0.149700598802,0.169230769231,5
48,0.159292035398,0.191780821918,0.23,0.0479452054795,0.0901502504174,0.056338028169,0.0212014134276,0.420704845815,0.472440944882,0.137724550898,0.123076923077,5
49,0.0884955752212,0.130136986301,0.37,0.0342465753425,0.103505843072,0.154929577465,0.318021201413,0.391336270191,0.456692913386,0.149700598802,0.123076923077,5
50,0.371681415929,0.369863013699,0.26,0.0547945205479,0.103505843072,0.0422535211268,0.0600706713781,0.516152716593,0.322834645669,0.245508982036,0.123076923077,5
51,0.176991150442,0.27397260274,0.04,0.0890410958904,0.0951585976628,0.0985915492958,0.0318021201413,0.406020558003,0.51968503937,0.179640718563,0.153846153846,6
52,0.176991150442,0.260273972603,0.04,0.0821917808219,0.093489148581,0.0704225352113,0.0282685512367,0.398678414097,0.511811023622,0.185628742515,0.153846153846,6
53,0.353982300885,0.178082191781,0.36,0.143835616438,0.115191986644,0.408450704225,0.399293286219,0.508810572687,0.362204724409,0.137724550898,0.153846153846,5
54,0.265486725664,0.267123287671,0.15,0.130136986301,0.163606010017,0.450704225352,0.236749116608,0.398678414097,0.338582677165,0.179640718563,0.276923076923,6
55,0.274336283186,0.342465753425,0.04,0.198630136986,0.12020033389,0.338028169014,0.137809187279,0.567547723935,0.472440944882,0.119760479042,0.169230769231,5
56,0.495575221239,0.205479452055,0.57,0.171232876712,0.0968280467446,0.0422535211268,0.0141342756184,0.516152716593,0.236220472441,0.179640718563,0.184615384615,5
57,0.256637168142,0.349315068493,0.12,0.287671232877,0.165275459098,0.69014084507,0.367491166078,0.604258443465,0.409448818898,0.263473053892,0.153846153846,5
58,0.283185840708,0.321917808219,0.18,0.0958904109589,0.106844741235,0.225352112676,0.16961130742,0.545521292217,0.543307086614,0.155688622754,0.246153846154,5
59,0.238938053097,0.184931506849,0.31,0.102739726027,0.103505843072,0.112676056338,0.141342756184,0.450073421439,0.527559055118,0.125748502994,0.153846153846,6
60,0.371681415929,0.191780821918,0.4,0.0890410958904,0.111853088481,0.253521126761,0.162544169611,0.582232011747,0.551181102362,0.185628742515,0.123076923077,5
61,0.274336283186,0.390410958904,0.49,0.0616438356164,0.171953255426,0.267605633803,0.374558303887,0.494126284875,0.370078740157,0.22754491018,0.138461538462,5
62,0.256637168142,0.27397260274,0.16,0.0684931506849,0.121869782972,0.154929577465,0.102473498233,0.494126284875,0.503937007874,0.173652694611,0.169230769231,7
63,0.212389380531,0.421232876712,0.05,0.0753424657534,0.115191986644,0.169014084507,0.16961130742,0.479441997063,0.511811023622,0.14371257485,0.215384615385,5
64,0.230088495575,0.414383561644,0.05,0.256849315068,0.123539232053,0.0422535211268,0.017667844523,0.450073421439,0.527559055118,0.0359281437126,0.384615384615,5
65,0.230088495575,0.414383561644,0.05,0.256849315068,0.123539232053,0.0422535211268,0.017667844523,0.450073421439,0.527559055118,0.0359281437126,0.384615384615,5
66,0.256637168142,0.27397260274,0.11,0.041095890411,0.111853088481,0.140845070423,0.116607773852,0.494126284875,0.535433070866,0.149700598802,0.184615384615,5
67,0.176991150442,0.400684931507,0.07,0.0479452054795,0.106844741235,0.0704225352113,0.0318021201413,0.450073421439,0.551181102362,0.149700598802,0.353846153846,5
68,0.41592920354,0.13698630137,0.57,0.0753424657534,0.103505843072,0.366197183099,0.208480565371,0.501468428781,0.425196850394,0.275449101796,0.353846153846,5
69,0.300884955752,0.400684931507,0.05,0.0684931506849,0.103505843072,0.0985915492958,0.0459363957597,0.450073421439,0.472440944882,0.37125748503,0.323076923077,6
70,0.274336283186,0.349315068493,0.08,0.0684931506849,0.106844741235,0.197183098592,0.0742049469965,0.486784140969,0.456692913386,0.125748502994,0.169230769231,6
71,0.274336283186,0.376712328767,0.23,0.0821917808219,0.126878130217,0.225352112676,0.318021201413,0.450073421439,0.456692913386,0.0898203592814,0.169230769231,5
72,0.274336283186,0.390410958904,0.22,0.0684931506849,0.12020033389,0.239436619718,0.310954063604,0.442731277533,0.448818897638,0.0898203592814,0.169230769231,5
73,0.327433628319,0.380136986301,0.26,0.0821917808219,0.12020033389,0.140845070423,0.13074204947,0.552863436123,0.448818897638,0.119760479042,0.123076923077,4
74,0.451327433628,0.13698630137,0.54,0.109589041096,0.136894824708,0.380281690141,0.272084805654,0.611600587372,0.425196850394,0.293413173653,0.184615384615,5
75,0.371681415929,0.198630136986,0.64,0.0890410958904,0.135225375626,0.112676056338,0.127208480565,0.626284875184,0.629921259843,0.197604790419,0.323076923077,5
76,0.371681415929,0.198630136986,0.64,0.0890410958904,0.135225375626,0.112676056338,0.127208480565,0.626284875184,0.629921259843,0.197604790419,0.323076923077,5
77,0.194690265487,0.455479452055,0.0,0.102739726027,0.153589315526,0.183098591549,0.0848056537102,0.479441997063,0.614173228346,0.131736526946,0.353846153846,6
78,0.185840707965,0.431506849315,0.12,0.0753424657534,0.123539232053,0.154929577465,0.26148409894,0.420704845815,0.503937007874,0.11377245509,0.261538461538,5
79,0.327433628319,0.345890410959,0.2,0.041095890411,0.113522537563,0.366197183099,0.399293286219,0.523494860499,0.330708661417,0.473053892216,0.107692307692,4
80,0.141592920354,0.22602739726,0.2,0.0479452054795,0.0951585976628,0.0281690140845,0.0318021201413,0.420704845815,0.527559055118,0.137724550898,0.123076923077,5
